"participantId","trialId","answer","conA","conA_col_ans","conB","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"698a83c18e2796e0c943f91e","p6_s1_tl","{""assignments"":{""concept_sad"":""DR"",""concept_happy"":""MC""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DR""},""responseTime"":4445,""lastEditTime"":4445,""poolOrder"":1,""trialIndex"":26,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":103,""leftHeight"":150,""rightHeight"":103}","happy","MC","sad","DR",4445,"MG_LOW","US_LOW","MC","DR",150,103
"698a83c18e2796e0c943f91e","p8_s0_tr","{""assignments"":{""concept_justice"":""MC"",""concept_peace"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MO""},""responseTime"":5023,""lastEditTime"":5023,""poolOrder"":0,""trialIndex"":33,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":98,""leftHeight"":98,""rightHeight"":155}","justice","MC","peace","MO",5023,"MG_LOW","US_LOW","MC","MO",98,155
"698a83c18e2796e0c943f91e","p0_s1_tr","{""assignments"":{""concept_angry"":""WH"",""concept_happy"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":4775,""lastEditTime"":4775,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":105,""leftHeight"":105,""rightHeight"":150}","angry","WH","happy","MH",4775,"MG_HIGH","US_LOW","WH","MH",105,150
"698a83c18e2796e0c943f91e","p4_s0_tl","{""assignments"":{""concept_peace"":""LB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":4090,""lastEditTime"":4090,""poolOrder"":1,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":101,""leftHeight"":153,""rightHeight"":101}","death","DP","peace","LB",4090,"MG_HIGH","US_HIGH","DP","LB",153,101
"698a83c18e2796e0c943f91e","p5_s0_tr","{""assignments"":{""concept_death"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":4087,""lastEditTime"":4087,""poolOrder"":0,""trialIndex"":21,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":95,""leftHeight"":95,""rightHeight"":146}","death","BK","justice","DB",4087,"MG_HIGH","US_HIGH","BK","DB",95,146
"698a83c18e2796e0c943f91e","p11_s0_tl","{""assignments"":{""concept_safety"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""BK""},""responseTime"":5121,""lastEditTime"":5121,""poolOrder"":1,""trialIndex"":44,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":99,""leftHeight"":155,""rightHeight"":99}","justice","SG","safety","BK",5121,"MG_LOW","US_HIGH","BK","SG",155,99
"698a83c18e2796e0c943f91e","p11_s0_tr","{""assignments"":{""concept_safety"":""BK"",""concept_justice"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""SG""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""BK""},""responseTime"":6815,""lastEditTime"":6815,""poolOrder"":1,""trialIndex"":45,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":100,""leftHeight"":100,""rightHeight"":146}","justice","SG","safety","BK",6815,"MG_LOW","US_HIGH","BK","SG",100,146
"698d335b438faf3e936f9e4f","p0_s1_tr","{""assignments"":{""concept_happy"":""WH"",""concept_angry"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""WH""},""responseTime"":15911,""lastEditTime"":15911,""poolOrder"":1,""trialIndex"":3,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":105,""leftHeight"":105,""rightHeight"":155}","angry","MH","happy","WH",15911,"MG_HIGH","US_LOW","WH","MH",105,155
"698d335b438faf3e936f9e4f","p7_s0_tr","{""assignments"":{""concept_sick"":""DC"",""concept_sad"":""A3""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""DC""},""responseTime"":23786,""lastEditTime"":23786,""poolOrder"":0,""trialIndex"":29,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""A3"",""rightColorCode"":""DC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":100,""leftHeight"":100,""rightHeight"":145}","sad","A3","sick","DC",23786,"MG_LOW","US_LOW","A3","DC",100,145
"698d335b438faf3e936f9e4f","p9_s0_tl","{""assignments"":{""concept_banana"":""SY"",""concept_mango"":""MO""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mango"",""text"":""mango"",""chosenColorCode"":""MO""},""responseTime"":53975,""lastEditTime"":53975,""poolOrder"":0,""trialIndex"":36,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":97,""leftHeight"":149,""rightHeight"":97}","banana","SY","mango","MO",53975,"MG_LOW","US_HIGH","MO","SY",149,97
"698d335b438faf3e936f9e4f","p11_s1_tl","{""assignments"":{""concept_safety"":""SG"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":45283,""lastEditTime"":45283,""poolOrder"":0,""trialIndex"":46,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":105,""leftHeight"":146,""rightHeight"":105}","justice","BK","safety","SG",45283,"MG_LOW","US_HIGH","SG","BK",146,105
"698d335b438faf3e936f9e4f","p6_s0_tr","{""assignments"":{""concept_happy"":""MC"",""concept_sad"":""DR""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DR""},""responseTime"":16863,""lastEditTime"":16863,""poolOrder"":1,""trialIndex"":25,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":96,""leftHeight"":96,""rightHeight"":145}","happy","MC","sad","DR",16863,"MG_LOW","US_LOW","DR","MC",96,145
"698d335b438faf3e936f9e4f","p0_s1_tl","{""assignments"":{""concept_happy"":""MH"",""concept_angry"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":155132,""lastEditTime"":155132,""poolOrder"":0,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":100,""leftHeight"":154,""rightHeight"":100}","angry","WH","happy","MH",155132,"MG_HIGH","US_LOW","WH","MH",154,100
"698d335b438faf3e936f9e4f","p10_s1_tr","{""assignments"":{""concept_angry"":""SC"",""concept_sick"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""MH""},""responseTime"":41048,""lastEditTime"":41048,""poolOrder"":1,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":101,""leftHeight"":101,""rightHeight"":153}","angry","SC","sick","MH",41048,"MG_LOW","US_HIGH","SC","MH",101,153
"698d335b438faf3e936f9e4f","p9_s1_tl","{""assignments"":{""concept_banana"":""SY"",""concept_mango"":""MO""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mango"",""text"":""mango"",""chosenColorCode"":""MO""},""responseTime"":9476,""lastEditTime"":9476,""poolOrder"":1,""trialIndex"":38,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SY"",""rightColorCode"":""MO"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":104,""leftHeight"":146,""rightHeight"":104}","banana","SY","mango","MO",9476,"MG_LOW","US_HIGH","SY","MO",146,104
"698d335b438faf3e936f9e4f","p2_s1_tl","{""assignments"":{""concept_happy"":""SO"",""concept_sick"":""DP""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""SO""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""DP""},""responseTime"":16975,""lastEditTime"":16975,""poolOrder"":1,""trialIndex"":10,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":101,""leftHeight"":152,""rightHeight"":101}","happy","SO","sick","DP",16975,"MG_HIGH","US_LOW","SO","DP",152,101
"698d335b438faf3e936f9e4f","p4_s1_tl","{""assignments"":{""concept_peace"":""LB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":17249,""lastEditTime"":17249,""poolOrder"":0,""trialIndex"":18,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":102,""leftHeight"":153,""rightHeight"":102}","death","DP","peace","LB",17249,"MG_HIGH","US_HIGH","LB","DP",153,102
"698d335b438faf3e936f9e4f","p5_s0_tl","{""assignments"":{""concept_justice"":""BK"",""concept_death"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""responseTime"":12340,""lastEditTime"":12340,""poolOrder"":1,""trialIndex"":20,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":95,""leftHeight"":153,""rightHeight"":95}","death","DB","justice","BK",12340,"MG_HIGH","US_HIGH","BK","DB",153,95
"698d335b438faf3e936f9e4f","p6_s1_tr","{""assignments"":{""concept_sad"":""DR"",""concept_happy"":""MC""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DR""},""responseTime"":9236,""lastEditTime"":9236,""poolOrder"":0,""trialIndex"":27,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":97,""leftHeight"":97,""rightHeight"":154}","happy","MC","sad","DR",9236,"MG_LOW","US_LOW","MC","DR",97,154
"698d335b438faf3e936f9e4f","p3_s1_tr","{""assignments"":{""concept_banana"":""MH"",""concept_peach"":""SR""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":19952,""lastEditTime"":19952,""poolOrder"":1,""trialIndex"":15,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":102,""leftHeight"":102,""rightHeight"":146}","banana","MH","peach","SR",19952,"MG_HIGH","US_HIGH","SR","MH",102,146
"698d335b438faf3e936f9e4f","p5_s1_tl","{""assignments"":{""concept_justice"":""BK"",""concept_death"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""responseTime"":7982,""lastEditTime"":7982,""poolOrder"":1,""trialIndex"":22,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":96,""leftHeight"":146,""rightHeight"":96}","death","DB","justice","BK",7982,"MG_HIGH","US_HIGH","DB","BK",146,96
"698d335b438faf3e936f9e4f","p4_s0_tl","{""assignments"":{""concept_peace"":""DP"",""concept_death"":""LB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""LB""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""DP""},""responseTime"":13392,""lastEditTime"":13392,""poolOrder"":0,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":103,""leftHeight"":148,""rightHeight"":103}","death","LB","peace","DP",13392,"MG_HIGH","US_HIGH","DP","LB",148,103
"698d335b438faf3e936f9e4f","p0_s0_tl","{""assignments"":{""concept_happy"":""MH"",""concept_angry"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":7798,""lastEditTime"":7798,""poolOrder"":0,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":102,""leftHeight"":155,""rightHeight"":102}","angry","WH","happy","MH",7798,"MG_HIGH","US_LOW","MH","WH",155,102
"698d335b438faf3e936f9e4f","p1_s1_tr","{""assignments"":{""concept_death"":""DB"",""concept_safety"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""DP""},""responseTime"":9628,""lastEditTime"":9628,""poolOrder"":1,""trialIndex"":7,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DP"",""rightColorCode"":""DB"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":105,""leftHeight"":105,""rightHeight"":152}","death","DB","safety","DP",9628,"MG_HIGH","US_LOW","DP","DB",105,152
"698d335b438faf3e936f9e4f","p10_s0_tl","{""assignments"":{""concept_sick"":""SC"",""concept_angry"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SC""},""responseTime"":16410,""lastEditTime"":16410,""poolOrder"":0,""trialIndex"":40,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":97,""leftHeight"":151,""rightHeight"":97}","angry","MH","sick","SC",16410,"MG_LOW","US_HIGH","MH","SC",151,97
"698d335b438faf3e936f9e4f","p11_s0_tr","{""assignments"":{""concept_justice"":""BK"",""concept_safety"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":6999,""lastEditTime"":6999,""poolOrder"":1,""trialIndex"":45,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""SG"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":104,""leftHeight"":104,""rightHeight"":151}","justice","BK","safety","SG",6999,"MG_LOW","US_HIGH","BK","SG",104,151
"698d335b438faf3e936f9e4f","p11_s1_tr","{""assignments"":{""concept_justice"":""BK"",""concept_safety"":""SG""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":7839,""lastEditTime"":7839,""poolOrder"":1,""trialIndex"":47,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":102,""rightHeight"":148}","justice","BK","safety","SG",7839,"MG_LOW","US_HIGH","SG","BK",102,148
"698d335b438faf3e936f9e4f","p5_s1_tr","{""assignments"":{""concept_justice"":""BK"",""concept_death"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""responseTime"":7125,""lastEditTime"":7125,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":95,""leftHeight"":95,""rightHeight"":146}","death","DB","justice","BK",7125,"MG_HIGH","US_HIGH","DB","BK",95,146
"698d335b438faf3e936f9e4f","p1_s0_tl","{""assignments"":{""concept_safety"":""DB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""DB""},""responseTime"":6274,""lastEditTime"":6274,""poolOrder"":0,""trialIndex"":4,""pairId"":""MG_HIGH_US_LOW_death_safety_DB_DP"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""DB"",""rightColorCode"":""DP"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":105,""leftHeight"":145,""rightHeight"":105}","death","DP","safety","DB",6274,"MG_HIGH","US_LOW","DB","DP",145,105
"698d335b438faf3e936f9e4f","p5_s0_tr","{""assignments"":{""concept_death"":""DB"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DB""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""responseTime"":6056,""lastEditTime"":6056,""poolOrder"":1,""trialIndex"":21,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""BK"",""rightColorCode"":""DB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":104,""leftHeight"":104,""rightHeight"":148}","death","DB","justice","BK",6056,"MG_HIGH","US_HIGH","BK","DB",104,148
"698d335b438faf3e936f9e4f","p8_s1_tl","{""assignments"":{""concept_peace"":""MO"",""concept_justice"":""MC""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MC""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MO""},""responseTime"":9387,""lastEditTime"":9387,""poolOrder"":1,""trialIndex"":34,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":105,""leftHeight"":146,""rightHeight"":105}","justice","MC","peace","MO",9387,"MG_LOW","US_LOW","MO","MC",146,105
"698d335b438faf3e936f9e4f","p4_s0_tr","{""assignments"":{""concept_death"":""DP"",""concept_peace"":""LB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":9212,""lastEditTime"":9212,""poolOrder"":1,""trialIndex"":17,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":104,""leftHeight"":104,""rightHeight"":149}","death","DP","peace","LB",9212,"MG_HIGH","US_HIGH","DP","LB",104,149
"698d335b438faf3e936f9e4f","p7_s1_tl","{""assignments"":{""concept_sad"":""A3"",""concept_sick"":""DC""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""A3""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""DC""},""responseTime"":11379,""lastEditTime"":11379,""poolOrder"":0,""trialIndex"":30,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":100,""leftHeight"":154,""rightHeight"":100}","sad","A3","sick","DC",11379,"MG_LOW","US_LOW","DC","A3",154,100
